Date,Product_Name,Category,Unit_Size_kg,Unit_Price_PHP,Quantity_Sold,Sales_Value_PHP,Remaining_Stocks,Restock_Quantity
2025-07-18,Atlas Perfect Gro 14-14-14 50 kg,Fertilizer,25,1900.56,18,34210.08,0,13
2025-07-18,Cargill Starter Mash,Feeds,25,1067.36,14,14943.04,7,12
2025-07-18,Valap Agri-Gypsum,Fertilizer,25,781.01,11,8591.11,8,13
2025-07-18,Atlas Prilled Urea,Fertilizer,25,1470.45,5,7352.25,8,5
2025-07-18,B-MEG Pig Starter,Feeds,25,1111.29,15,16669.35,2,17
2025-07-18,B-MEG Pig Starter,Feeds,25,1083.56,25,27089.0,3,19
2025-07-18,Amigo Planters Prilled Urea,Fertilizer,25,1278.28,12,15339.36,6,16
2025-07-18,Selecta Pig Mash,Feeds,25,1487.39,14,20823.46,4,12
2025-07-18,Nova Prima Poultry Mash 25 kg,Feeds,25,931.15,16,14898.4,1,13
2025-07-18,Planters Products Pig Feed,Feeds,25,1055.92,3,3167.76,9,3
2025-07-18,Pilmico Broiler Starter,Feeds,25,1051.56,15,15773.4,0,15
2025-07-18,B-MEG Pig Starter,Feeds,25,1096.13,5,5480.65,5,7
2025-07-18,Purina Chick Starter,Feeds,25,1243.56,8,9948.48,9,8
2025-07-18,B-MEG Pig Starter,Feeds,25,1078.29,7,7548.03,3,7
2025-07-14,Lion Ivory Classic Premium Rice,Rice,25,1084.57,9,9761.13,6,6
2025-07-14,Goldenmine Malagkit,Rice,25,1108.87,9,9979.83,9,9
2025-07-14,Nueva Ecija Special Rice,Rice,25,1158.18,11,13898.16,9,13
2025-07-14,Dinorado Rice,Rice,25,1186.26,5,7117.56,9,6
2025-07-14,Golden Harvest Rice,Rice,25,1062.28,12,12747.36,9,15
2025-07-14,Milagrosa Rice,Rice,25,1159.61,6,6957.66,9,6
2025-07-14,Golden Harvest Rice,Rice,25,1108.04,11,12188.44,9,11
2025-07-14,Lion Ivory Classic Premium Rice,Rice,25,1081.25,12,12975.0,8,11
2025-07-14,Imported Basmati Rice,Rice,25,1199.18,9,10792.62,9,9
2025-07-11,Soil Conditioner Organic 25 kg,Fertilizer,25,653.85,9,5884.65,9,9
2025-07-11,Pilmico Fish Feed,Feeds,25,1099.58,8,8796.64,9,11
2025-07-11,Amigo Planters Prilled Urea,Fertilizer,25,1222.15,11,13443.65,9,11
2025-07-11,YaraMila Complex 50 kg,Fertilizer,25,914.76,17,15550.92,6,14
2025-07-11,GMC Broiler Feed,Feeds,25,1116.91,18,20104.38,8,17
2025-07-11,Cargill Starter Mash,Feeds,25,1076.57,4,4306.28,7,7
2025-07-11,B-MEG Pig Starter,Feeds,25,1125.69,8,9005.52,9,8
2025-07-11,Charoen Pokphand Broiler Starter,Feeds,25,1224.34,15,18365.1,4,11
2025-07-11,Charoen Pokphand Broiler Starter,Feeds,25,1196.03,1,1196.03,9,3
2025-07-11,Atlas MOP,Fertilizer,25,732.49,5,3662.45,9,7
2025-07-11,Pilmico Fish Feed,Feeds,25,1132.81,20,22656.2,7,18
2025-07-11,Atlas Ammosul,Fertilizer,25,984.72,8,7877.76,9,8
2025-07-11,Charoen Pokphand Broiler Starter,Feeds,25,1169.57,9,9356.56,9,9
2025-07-11,Starter Crumble 10 kg,Feeds,25,1250.73,13,16259.49,6,10
2025-07-11,Planters Products Pig Feed,Feeds,25,1024.62,9,9221.58,8,11
2025-07-11,B-MEG Broiler Starter,Feeds,25,1414.09,4,5656.36,9,4
2025-07-11,Single Super Phosphate SSP,Fertilizer,25,1701.54,1,1701.54,9,2
2025-07-11,Planters Products Pig Feed,Feeds,25,1059.66,17,18014.22,0,9
2025-07-11,Cargill Starter Mash,Feeds,25,1018.6,8,8148.8,8,16
2025-07-11,Purina Chick Starter,Feeds,25,1259.21,17,21406.57,8,16
2025-07-11,Purina Chick Starter,Feeds,25,1275.29,19,24230.51,9,19
2025-07-07,SunRice Jasmine,Rice,25,1152.62,1,1152.62,9,1
2025-07-07,Imported Basmati Rice,Rice,25,1188.82,16,19021.12,8,15
2025-07-07,Golden Harvest Rice,Rice,25,1077.38,21,22624.98,4,17
2025-07-07,Dinorado Rice,Rice,25,1205.02,24,28920.48,4,19
2025-07-07,SunRice Jasmine,Rice,25,1123.71,10,11237.1,9,10
2025-07-07,Goldenmine Malagkit,Rice,25,1137.97,12,14793.61,7,17
2025-07-07,Dona Carmen Rice,Rice,25,1033.61,12,12403.32,9,17
2025-07-07,Dinorado Rice,Rice,25,1191.72,13,15492.36,3,13
2025-07-07,Kanto Japanese Rice,Rice,25,1138.84,12,13666.08,9,13
2025-07-07,Golden Harvest Rice,Rice,25,1101.37,14,15419.18,8,13
2025-07-07,Goldenmine Malagkit 25 kg,Rice,25,1593.13,11,17524.43,3,10
2025-07-07,Dinorado Rice,Rice,25,1203.2,13,15641.6,9,15
2025-07-04,Atlas MOP 50 kg,Fertilizer,25,816.66,25,20416.5,0,19
2025-07-04,B-MEG Pig Starter,Feeds,25,1101.79,12,13221.48,0,12
2025-07-04,Amigo Planters Prilled Urea,Fertilizer,25,1247.14,8,9977.12,7,6
2025-07-04,B-MEG Broiler Starter,Feeds,25,1419.94,11,15619.34,9,11
2025-07-04,Purina Chick Starter,Feeds,25,1300.56,17,22109.52,9,17
2025-07-04,Amigo Planters Prilled Urea,Fertilizer,25,1267.11,1,1267.11,9,2
2025-07-04,Atlas Prilled Urea,Fertilizer,25,1445.65,1,1445.65,4,5
2025-07-04,B-MEG Pig Starter,Feeds,25,1116.15,0,0.0,9,9
2025-07-04,B-MEG Broiler Starter,Feeds,25,1442.32,13,18750.16,0,8
2025-07-04,B-MEG Pig Starter,Feeds,25,1136.63,11,12502.93,4,8
2025-07-04,Novacid 19-19-19+3CaO+TE,Fertilizer,25,1233.8,18,22208.4,8,17
2025-07-04,Pilmico Fish Feed,Feeds,25,1115.13,9,10036.17,9,9
2025-07-04,B-MEG Broiler Starter,Feeds,25,1401.75,14,19624.5,4,14
2025-07-04,Charoen Pokphand Broiler Starter,Feeds,25,1206.72,19,22927.68,0,18
2025-07-04,Cargill Starter Mash 25 kg,Feeds,25,1264.61,14,17704.54,9,14
2025-07-04,Pilmico Fish Feed,Feeds,25,1129.72,8,9037.76,3,7
2025-07-04,San Miguel Poultry Finisher 25 kg,Feeds,25,643.09,6,3858.54,9,6
2025-07-04,B-MEG Pig Starter,Feeds,25,1089.48,13,14163.24,0,13
2025-06-30,Milagrosa Rice,Rice,25,1086.85,17,18476.45,0,14
2025-06-30,Golden Harvest Rice,Rice,25,1087.46,11,11962.06,0,8
2025-06-30,Golden Harvest Rice,Rice,25,1080.53,6,6483.18,9,8
2025-06-30,Dona Carmen Rice,Rice,25,1046.92,22,23032.24,0,19
2025-06-30,Dinorado Rice,Rice,25,1241.41,5,6207.05,7,12
2025-06-30,Farmboy Rice,Rice,25,1101.18,4,4404.72,9,4
2025-06-30,Kanto Japanese Rice,Rice,25,1159.58,17,19712.86,2,19
2025-06-30,Harvester’s Special 5 kg,Rice,25,1022.4,16,16358.4,0,11
2025-06-30,Goldenmine Malagkit,Rice,25,1079.1,8,8632.8,0,6
2025-06-30,Dinorado Rice,Rice,25,1215.27,7,8506.89,9,7
2025-06-30,Goldenmine Malagkit 25 kg,Rice,25,1576.31,12,18915.72,0,5
2025-06-30,Goldenmine Malagkit,Rice,25,1116.97,16,17871.52,0,15
2025-06-30,Sinandomeng Rice,Rice,25,1211.25,19,23013.75,0,18
2025-06-27,Planters Products Pig Feed,Feeds,25,1078.93,27,29131.11,0,19
2025-06-27,Valap Agri-Gypsum,Fertilizer,25,755.03,5,3775.15,9,5
2025-06-27,Pilmico Broiler Starter,Feeds,25,998.54,19,18972.26,0,16
2025-06-27,Pilmico Broiler Starter,Feeds,25,1026.0,10,10260.0,5,6
2025-06-27,Purina Chick Starter,Feeds,25,1253.64,0,0.0,9,3
2025-06-27,Charoen Pokphand Broiler Starter,Feeds,25,1170.23,7,8191.61,5,10
2025-06-27,Pilmico Broiler Starter,Feeds,25,1018.97,15,15284.55,0,12
2025-06-27,Amigo Planters Prilled Urea,Fertilizer,25,1273.31,15,19099.65,0,11
2025-06-27,San Miguel Poultry Finisher 25 kg,Feeds,25,664.01,11,6640.1,2,7
2025-06-27,Soil Conditioner Organic 25 kg,Fertilizer,25,626.42,15,9396.3,6,15
2025-06-27,Nova Prima Poultry Mash 25 kg,Feeds,25,927.74,14,12988.36,6,19
2025-06-27,B-MEG Pig Starter,Feeds,25,1115.68,9,10041.12,1,10
2025-06-27,Purina Chick Starter,Feeds,25,1241.51,13,16139.63,0,11
2025-06-27,B-MEG Pig Starter,Feeds,25,1112.5,7,7787.5,0,5
2025-06-23,Lion Ivory Classic Premium Rice,Rice,25,1077.33,6,6463.98,0,6
2025-06-23,Blueberry 5451 Rice,Rice,25,1158.02,16,18528.32,0,7
2025-06-23,Milagrosa Rice,Rice,25,1138.97,6,6833.82,9,11
2025-06-23,Farmboy Rice,Rice,25,1034.84,12,12418.08,7,10
2025-06-23,Goldenmine Malagkit,Rice,25,1100.77,19,22015.4,0,18
2025-06-23,Dinorado Rice,Rice,25,1220.35,8,9762.8,7,8
2025-06-23,Lion Ivory Classic Premium Rice,Rice,25,1103.0,10,11030.0,1,11
2025-06-23,Dinorado Rice,Rice,25,1197.28,20,23945.6,0,17
2025-06-23,Goldenmine Malagkit,Rice,25,1110.81,18,19994.58,0,18
2025-06-23,La Union Premium Rice,Rice,25,954.14,14,12403.82,5,11
2025-06-23,SunRice Jasmine,Rice,25,1135.38,13,14759.94,0,10
2025-06-23,Nueva Ecija Special Rice,Rice,25,1120.94,20,21297.86,0,19
2025-06-23,Imported Basmati Rice,Rice,25,1184.24,9,10658.16,9,8
2025-06-23,Blueberry 5451 Rice,Rice,25,1128.89,13,14675.57,7,13
2025-06-23,Kanto Japanese Rice,Rice,25,1141.18,17,19400.06,4,16
2025-06-20,B-MEG Broiler Starter,Feeds,25,1439.11,4,5756.44,5,6
2025-06-20,B-MEG Pig Starter,Feeds,25,1111.47,11,12226.17,9,11
2025-06-20,Atlas Prilled Urea,Fertilizer,25,1456.71,5,7283.55,5,5
2025-06-20,Purina Chick Starter,Feeds,25,1268.65,11,13955.15,9,15
2025-06-20,Pilmico Broiler Starter,Feeds,25,1035.56,7,7248.92,9,6
2025-06-20,B-MEG Pig Starter,Feeds,25,1141.83,15,17127.45,9,15
2025-06-20,Pilmico Broiler Starter,Feeds,25,1036.32,7,7254.24,9,11
2025-06-20,Starter Crumble 10 kg,Feeds,25,1260.43,17,21427.31,3,15
2025-06-20,Ace NPK 15-15-30,Fertilizer,25,1573.12,11,17304.32,5,7
2025-06-20,San Miguel Poultry Finisher 25 kg,Feeds,25,670.87,13,8721.31,5,9
2025-06-20,Novacid 19-19-19+3CaO+TE,Fertilizer,25,1195.57,0,0.0,10,1
2025-06-20,Dairy Cattle Concentrate 25 kg,Feeds,25,1434.01,17,24378.17,6,15
2025-06-20,Charoen Pokphand Broiler Starter,Feeds,25,1162.14,16,18594.24,8,15
2025-06-20,Charoen Pokphand Broiler Starter,Feeds,25,1165.62,16,18649.92,5,12
2025-06-20,Charoen Pokphand Broiler Starter,Feeds,25,1186.1,3,3558.3,9,12
2025-06-20,Pilmico Fish Feed,Feeds,25,1043.44,11,11477.84,0,5
2025-06-20,Purina Chick Starter,Feeds,25,1288.14,4,5152.56,9,7
2025-06-16,Nueva Ecija Special Rice,Rice,25,1194.15,5,5970.75,9,5
2025-06-16,Dinorado Rice,Rice,25,1184.72,0,0.0,10,1
2025-06-16,Imported Basmati Rice,Rice,25,1102.58,3,2205.16,9,2
2025-06-16,Dinorado Rice,Rice,25,1177.73,23,27087.79,5,19
2025-06-16,Farmboy Rice,Rice,25,1061.8,15,15927.0,9,15
2025-06-16,Dona Carmen Rice,Rice,25,991.77,4,3967.08,9,4
2025-06-16,Farmboy Rice,Rice,25,1061.31,19,20164.89,4,15
2025-06-16,Dona Maria Rice,Rice,25,1056.68,17,17963.56,9,17
2025-06-16,Dona Maria Rice,Rice,25,1104.03,13,14352.39,3,7
2025-06-16,Harvester’s Special 5 kg,Rice,25,1021.3,13,13276.9,8,12
2025-06-16,Dona Maria Rice,Rice,25,1123.46,12,13481.52,4,11
2025-06-16,Kanto Japanese Rice,Rice,25,1169.37,2,2338.74,9,8
2025-06-16,Lion Ivory Classic Premium Rice,Rice,25,1058.88,0,0.0,9,5
2025-06-16,Farmboy Rice,Rice,25,1072.69,0,0.0,9,5
2025-06-13,Pilmico Fish Feed,Feeds,25,1123.47,9,10111.23,9,11
2025-06-13,B-MEG Pig Starter,Feeds,25,1091.6,10,10916.0,0,10
2025-06-13,Amigo Planters Prilled Urea,Fertilizer,25,1205.88,5,6029.4,5,9
2025-06-13,Novacid 19-19-19+3CaO+TE,Fertilizer,25,1227.61,18,22096.98,7,18
2025-06-13,San Miguel Poultry Finisher 25 kg,Feeds,25,673.09,11,7403.99,9,15
2025-06-13,Purina Chick Starter,Feeds,25,1234.15,11,13575.65,1,12
2025-06-13,Soil Conditioner Organic 50 kg,Fertilizer,25,1471.95,12,17663.4,9,17
2025-06-13,Cargill Starter Mash,Feeds,25,1060.3,14,14844.2,4,12
2025-06-13,Selecta Pig Mash,Feeds,25,1474.48,15,22117.2,0,12
2025-06-13,Purina Chick Starter,Feeds,25,1276.12,12,15313.44,9,15
2025-06-13,Purina Chick Starter,Feeds,25,1285.9,21,27003.9,7,19
2025-06-13,Pilmico Broiler Starter,Feeds,25,1071.76,20,20363.44,5,18
2025-06-13,B-MEG Broiler Starter,Feeds,25,1383.53,6,6917.65,8,8
2025-06-13,Selecta Pig Mash,Feeds,25,1504.3,17,25573.1,6,15
2025-06-13,B-MEG Pig Starter,Feeds,25,1141.94,12,12561.34,9,11
2025-06-13,B-MEG Broiler Starter,Feeds,25,1462.35,8,11698.8,6,5
2025-06-13,Atlas Perfect Gro 14-14-14 50 kg,Fertilizer,25,1912.29,19,36333.51,6,16
2025-06-09,Nueva Ecija Special Rice,Rice,25,1159.51,19,22030.69,6,16
2025-06-09,SunRice Jasmine,Rice,25,1120.04,10,11200.4,0,5
2025-06-09,Goldenmine Malagkit,Rice,25,1124.02,10,11240.2,5,10
2025-06-09,Kanto Japanese Rice,Rice,25,1119.06,14,15666.84,0,9
2025-06-09,Dinorado Rice,Rice,25,1213.46,4,4853.84,9,4
2025-06-09,Goldenmine Malagkit 2 kg,Rice,25,1028.48,7,7199.36,2,9
2025-06-09,Milagrosa Rice,Rice,25,1137.83,13,14791.79,0,5
2025-06-09,Kanto Japanese Rice,Rice,25,1124.57,27,30363.39,0,19
2025-06-09,Dona Carmen Rice,Rice,25,993.81,7,6956.67,9,7
2025-06-09,SunRice Jasmine,Rice,25,1085.03,23,24955.69,0,19
2025-06-09,Nueva Ecija Special Rice,Rice,25,1127.35,10,11273.5,9,13
2025-06-09,Dona Maria Rice,Rice,25,1129.58,12,14684.54,5,13
2025-06-09,SunRice Jasmine,Rice,25,1113.48,25,27837.0,3,19
2025-06-09,Dona Maria Rice,Rice,25,1075.58,7,7529.06,9,11
2025-06-06,Purina Chick Starter,Feeds,25,1250.26,8,10002.08,9,10
2025-06-06,Cargill Starter Mash 25 kg,Feeds,25,1225.64,10,12256.4,9,10
2025-06-06,Pilmico Broiler Starter,Feeds,25,1055.12,23,24267.76,0,19
2025-06-06,B-MEG Broiler Starter,Feeds,25,1421.13,7,9947.91,9,7
2025-06-06,Selecta Pig Mash,Feeds,25,1474.41,25,36860.25,0,19
2025-06-06,B-MEG Broiler Starter,Feeds,25,1406.16,9,12655.44,9,9
2025-06-06,Dairy Cattle Concentrate 25 kg,Feeds,25,1423.02,8,11384.16,9,8
2025-06-06,B-MEG Pig Starter,Feeds,25,1051.71,13,13672.23,5,9
2025-06-06,Pilmico Broiler Starter,Feeds,25,1050.39,7,7352.73,9,16
2025-06-06,Pilmico Fish Feed,Feeds,25,1081.99,5,5409.95,9,5
2025-06-06,B-MEG Pig Starter,Feeds,25,1079.43,24,25906.32,3,19
2025-06-06,YaraMila Complex 50 kg,Fertilizer,25,899.33,8,7194.64,9,17
2025-06-06,Atlas MOP,Fertilizer,25,748.66,21,15721.86,7,19
2025-06-06,Novacid 19-19-19+3CaO+TE,Fertilizer,25,1229.53,13,15983.89,9,13
2025-06-06,B-MEG Broiler Starter,Feeds,25,1441.73,10,14417.3,0,6
2025-06-06,Purina Chick Starter,Feeds,25,1241.38,17,21103.46,8,16
2025-06-02,Nueva Ecija Special Rice,Rice,25,1135.87,9,10222.83,9,9
2025-06-02,Dinorado Rice,Rice,25,1218.63,22,26809.86,0,19
2025-06-02,Goldenmine Malagkit,Rice,25,1117.95,14,15651.3,9,15
2025-06-02,Dona Maria Rice,Rice,25,1071.18,22,23565.96,6,19
2025-06-02,Dona Carmen Rice,Rice,25,1018.96,21,21398.16,4,19
2025-06-02,Farmboy Rice,Rice,25,1028.62,19,19543.78,9,19
2025-06-02,Dona Carmen Rice,Rice,25,1001.65,17,17028.05,8,16
2025-06-02,Kanto Japanese Rice,Rice,25,1086.91,12,13042.92,9,15
2025-06-02,Dona Carmen Rice,Rice,25,1003.82,13,13049.66,0,11
2025-06-02,Sinandomeng Rice,Rice,25,1243.61,12,14923.32,0,5
2025-06-02,Goldenmine Malagkit,Rice,25,1130.22,14,15823.08,0,13
2025-06-02,Lion Ivory Classic Premium Rice,Rice,25,1093.84,17,18595.28,6,17
2025-06-02,Nueva Ecija Special Rice,Rice,25,1126.18,7,7883.26,9,7
2025-06-02,Milagrosa Rice,Rice,25,1092.15,6,6552.9,9,6
2025-05-30,B-MEG Pig Starter,Feeds,25,1018.15,16,16290.4,6,15
2025-05-30,Purina Grower 25 kg,Feeds,25,1029.74,10,10297.4,9,10
2025-05-30,Purina Chick Starter,Feeds,25,1230.45,20,24609.0,3,18
2025-05-30,San Miguel Poultry Finisher 25 kg,Feeds,25,632.2,5,3161.0,9,5
2025-05-30,Atlas Perfect Gro 14-14-14 50 kg,Fertilizer,25,1839.67,8,14717.36,9,14
2025-05-30,B-MEG Pig Starter,Feeds,25,1042.51,3,3127.53,9,8
2025-05-30,Atlas Ammosul,Fertilizer,25,973.4,13,12654.2,5,9
2025-05-30,Purina Chick Starter,Feeds,25,1218.02,15,19488.32,0,10
2025-05-30,Planters Products Pig Feed,Feeds,25,1006.88,12,12082.56,7,19
2025-05-30,Starter Mash with Probiotic 25 kg,Feeds,25,1178.12,18,21206.16,4,13
2025-05-30,Atlas Prilled Urea,Fertilizer,25,1385.09,16,22161.44,6,13
2025-05-26,Dona Maria Rice,Rice,25,1001.13,9,9010.17,9,10
2025-05-26,Imported Basmati Rice,Rice,25,1147.23,0,0.0,9,4
2025-05-26,Golden Harvest Rice,Rice,25,1057.23,7,7400.61,8,6
2025-05-26,Imported Basmati Rice,Rice,25,1121.8,20,22436.0,8,19
2025-05-26,Dona Maria Rice,Rice,25,1046.24,14,14647.36,5,10
2025-05-26,Imported Basmati Rice,Rice,25,1112.93,8,8903.44,5,5
2025-05-26,Goldenmine Malagkit,Rice,25,1045.45,6,6272.7,9,6
2025-05-26,Dona Carmen Rice,Rice,25,966.36,10,9663.6,9,14
2025-05-26,La Union Premium Rice,Rice,25,915.24,12,10982.88,9,14
2025-05-26,Farmboy Rice,Rice,25,993.87,4,3975.48,9,6
2025-05-26,SunRice Jasmine,Rice,25,1022.63,8,8181.04,9,8
2025-05-26,Golden Harvest Rice,Rice,25,1032.64,18,18587.52,6,15
2025-05-26,Farmboy Rice,Rice,25,1001.95,5,5009.75,7,6
2025-05-26,Farmboy Rice,Rice,25,1019.49,3,3058.47,9,3
2025-05-23,GMC Broiler Feed,Feeds,25,1078.95,19,20500.05,6,16
2025-05-23,B-MEG Pig Starter,Feeds,25,977.97,8,7823.76,9,8
2025-05-23,Charoen Pokphand Broiler Starter,Feeds,25,1168.02,16,18688.32,6,15
2025-05-23,B-MEG Pig Starter,Feeds,25,1058.74,18,19057.32,2,16
2025-05-23,B-MEG Broiler Starter,Feeds,25,1376.46,0,0.0,9,8
2025-05-23,Atlas Ammosul,Fertilizer,25,908.75,9,8178.75,9,9
2025-05-23,B-MEG Pig Starter,Feeds,25,1018.25,8,8146.0,7,6
2025-05-23,Amigo Planters Prilled Urea,Fertilizer,25,1176.2,24,28228.8,1,19
2025-05-23,Selecta Pig Mash,Feeds,25,1431.21,19,27192.99,7,19
2025-05-23,Pilmico Broiler Starter,Feeds,25,990.15,20,19803.0,4,18
2025-05-19,La Union Premium Rice,Rice,25,878.03,15,13170.45,0,14
2025-05-19,Dona Maria Rice,Rice,25,1032.06,16,16512.96,6,13
2025-05-19,Sinandomeng Rice,Rice,25,1157.09,8,9256.72,9,8
2025-05-19,Lion Ivory Classic Premium Rice,Rice,25,1052.76,14,14738.64,9,14
2025-05-19,Dona Carmen Rice,Rice,25,943.22,9,8488.98,9,18
2025-05-19,Dona Maria Rice,Rice,25,1021.19,17,17360.23,9,17
2025-05-19,Kanto Japanese Rice,Rice,25,1076.0,12,12912.0,9,12
2025-05-19,Golden Harvest Rice,Rice,25,1049.21,5,5246.05,9,5
2025-05-19,Goldenmine Malagkit,Rice,25,1058.66,17,17997.22,0,11
2025-05-19,Dinorado Rice,Rice,25,1119.61,18,20152.98,9,18
2025-05-19,Kanto Japanese Rice,Rice,25,1072.17,1,1072.17,9,3
2025-05-19,Golden Harvest Rice,Rice,25,1028.89,11,11317.79,7,12
2025-05-16,Purina Chick Starter,Feeds,25,1217.77,9,10959.93,9,9
2025-05-16,Purina Chick Starter,Feeds,25,1195.76,22,26306.72,4,17
2025-05-16,Cargill Starter Mash,Feeds,25,995.03,16,15920.48,1,16
2025-05-16,Selecta Pig Mash,Feeds,25,1368.26,8,10946.08,9,12
2025-05-16,Atlas MOP 50 kg,Fertilizer,25,802.56,5,4012.8,9,11
2025-05-16,GMC Broiler Feed,Feeds,25,1065.3,8,8522.4,9,17
2025-05-16,B-MEG Pig Starter,Feeds,25,1055.66,18,19001.88,2,16
2025-05-16,Atlas Prilled Urea,Fertilizer,25,1303.65,10,13036.5,0,9
2025-05-16,B-MEG Broiler Starter,Feeds,25,1337.63,15,20064.45,1,7
2025-05-12,Nueva Ecija Special Rice,Rice,25,1113.74,9,10023.66,9,8
2025-05-12,Goldenmine Malagkit,Rice,25,1039.27,14,14549.78,2,9
2025-05-12,Milagrosa Rice,Rice,25,1077.21,8,8617.68,0,6
2025-05-12,Imported Basmati Rice,Rice,25,1126.71,10,11267.1,0,8
2025-05-12,Goldenmine Malagkit,Rice,25,1030.34,12,12364.08,0,8
2025-05-12,Nueva Ecija Special Rice,Rice,25,1086.96,9,9782.64,7,7
2025-05-12,Kanto Japanese Rice,Rice,25,1089.48,6,6536.88,9,6
2025-05-12,Golden Harvest Rice,Rice,25,1038.75,15,15581.25,3,9
2025-05-12,Kanto Japanese Rice,Rice,25,1091.27,16,17460.32,9,16
2025-05-12,Kanto Japanese Rice,Rice,25,1077.33,17,18314.61,4,12
2025-05-12,Sinandomeng Rice,Rice,25,1172.97,3,3518.91,9,12
2025-05-12,Blueberry 5451 Rice,Rice,25,1108.79,0,0.0,9,9
2025-05-09,B-MEG Broiler Starter,Feeds,25,1340.15,8,10721.2,9,12
2025-05-09,Soil Conditioner Organic 50 kg,Fertilizer,25,1373.67,15,20605.05,9,15
2025-05-09,Starter Crumble 10 kg,Feeds,25,1214.41,9,12144.1,8,15
2025-05-09,Atlas Perfect Gro 14-14-14 50 kg,Fertilizer,25,1782.65,0,0.0,10,1
2025-05-09,Planters Products Pig Feed,Feeds,25,1010.64,4,4042.56,9,10
2025-05-09,Charoen Pokphand Broiler Starter,Feeds,25,1093.26,15,16398.9,3,11
2025-05-09,GMC Broiler Feed,Feeds,25,1087.34,9,9786.06,7,7
2025-05-09,San Miguel Poultry Finisher 25 kg,Feeds,25,631.31,17,10732.27,6,15
2025-05-09,B-MEG Broiler Starter,Feeds,25,1334.22,19,25350.18,1,11
2025-05-09,Novacid 19-19-19+3CaO+TE,Fertilizer,25,1145.64,10,11456.4,3,10
2025-05-09,Pilmico Broiler Starter,Feeds,25,962.58,15,14438.7,6,15
2025-05-09,Planters Products Pig Feed,Feeds,25,979.61,14,14694.15,5,11
2025-05-09,CPF Fish Pellets,Feeds,25,1123.63,18,20225.34,7,18
2025-05-09,Atlas MOP,Fertilizer,25,689.35,4,2757.4,9,12
2025-05-09,Cargill Starter Mash,Feeds,25,996.5,21,20926.5,3,18
2025-05-05,Lion Ivory Classic Premium Rice,Rice,25,1010.26,4,4041.04,9,4
2025-05-05,Dinorado Rice,Rice,25,1158.67,7,8110.69,0,6
2025-05-05,Farmboy Rice,Rice,25,1036.98,15,15554.7,8,14
2025-05-05,Goldenmine Malagkit,Rice,25,1001.2,10,10012.0,2,7
2025-05-05,Hasmin Rice,Rice,25,1521.17,14,21296.38,7,13
2025-05-05,Dinorado Rice,Rice,25,1151.76,0,0.0,9,9
2025-05-05,Golden Harvest Rice,Rice,25,1049.62,15,15744.3,6,12
2025-05-05,Dona Carmen Rice,Rice,25,933.08,22,20527.76,5,19
2025-05-05,Goldenmine Malagkit,Rice,25,1037.35,6,6224.1,8,5
2025-05-05,Golden Harvest Rice,Rice,25,1049.7,18,18894.6,0,15
2025-05-05,Kanto Japanese Rice,Rice,25,1044.87,25,26121.75,0,19
2025-05-05,SunRice Jasmine,Rice,25,1032.34,21,21679.14,0,15
2025-05-05,Dona Maria Rice,Rice,25,1019.05,6,6114.3,9,15
2025-05-05,Kanto Japanese Rice,Rice,25,1042.31,2,2084.62,9,4
2025-05-05,SunRice Jasmine,Rice,25,1107.71,22,24369.62,0,19
2025-05-02,Charoen Pokphand Broiler Starter,Feeds,25,1110.76,21,23325.96,4,16
2025-05-02,Soil Conditioner Organic 25 kg,Fertilizer,25,571.45,11,6285.95,4,11
2025-05-02,Single Super Phosphate SSP,Fertilizer,25,1606.93,13,20890.09,8,12
2025-05-02,B-MEG Pig Starter,Feeds,25,1062.9,12,12754.8,7,11
2025-05-02,B-MEG Broiler Starter,Feeds,25,1317.65,5,6588.25,9,5
2025-05-02,Pilmico Broiler Starter,Feeds,25,990.26,13,12873.38,9,13
2025-05-02,B-MEG Pig Starter,Feeds,25,1032.76,23,23753.48,3,19
2025-05-02,B-MEG Pig Starter,Feeds,25,1067.88,8,8543.04,7,12
2025-05-02,Purina Chick Starter,Feeds,25,1204.73,7,8433.11,9,9
2025-05-02,Selecta Pig Mash,Feeds,25,1409.64,5,7048.2,7,10
2025-05-02,GMC Broiler Feed,Feeds,25,1056.9,15,15853.5,3,9
2025-05-02,Planters Products Pig Feed,Feeds,25,1040.0,11,11440.0,9,17
2025-05-02,Purina Chick Starter,Feeds,25,1240.89,0,0.0,9,2
2025-05-02,Starter Mash with Probiotic 25 kg,Feeds,25,1176.33,3,3528.99,9,12
2025-05-02,Charoen Pokphand Broiler Starter,Feeds,25,1114.91,16,17838.56,2,14
2025-05-02,Soil Conditioner Organic 50 kg,Fertilizer,25,1369.82,11,15068.02,9,11
2025-04-28,Farmboy Rice,Rice,25,1004.71,16,16075.36,0,11
2025-04-28,Sinandomeng Rice,Rice,25,1200.57,20,24011.4,0,19
2025-04-28,Goldenmine Malagkit,Rice,25,1023.69,8,8189.52,4,12
2025-04-28,Golden Harvest Rice,Rice,25,1009.78,12,12117.36,5,11
2025-04-28,Golden Harvest Rice,Rice,25,1008.28,13,13107.64,3,16
2025-04-28,Imported Basmati Rice,Rice,25,1108.86,10,11088.6,6,11
2025-04-28,Dona Maria Rice,Rice,25,1071.49,14,15000.86,0,11
2025-04-28,Imported Basmati Rice,Rice,25,1107.91,6,6647.46,5,8
